battery_level,time_of_day,solar_efficiency,weather_multiplier,terrain_type,dist_to_mineral,dist_to_station,inventory_size,target_decision
36.321877677414804,12,0.9749279121818236,0.2,0,2,18,3,GO_TO_CHARGE
54.93523531682089,22,0.0,0.3,0,5,7,0,GO_TO_CHARGE
8.812028413139409,17,0.6234898018587336,0.5,0,3,8,8,GO_TO_CHARGE
70.49337233970545,14,0.9749279121818236,0.2,0,4,12,0,CONTINUE_MINING
84.54627462071707,15,0.9009688679024191,0.5,0,5,20,6,CONTINUE_MINING
79.21023364705674,11,0.9009688679024191,0.1,0,4,8,7,CONTINUE_MINING
79.69591181932337,13,1.0,0.3,0,4,5,8,GO_TO_CHARGE
56.84714219462808,1,0.0,0.2,0,4,6,6,GO_TO_CHARGE
75.29663877784539,6,0.0,0.5,0,5,8,8,GO_TO_CHARGE
65.96591760829122,1,0.0,1.0,0,2,17,5,CONTINUE_MINING
35.71814971933054,11,0.9009688679024191,0.8,0,2,3,1,CONTINUE_MINING
39.65232482387538,16,0.7818314824680299,1.0,0,4,2,1,CONTINUE_MINING
43.83147192525244,14,0.9749279121818236,1.0,0,4,7,5,CONTINUE_MINING
66.6348935439321,20,1.2246467991473532e-16,0.5,0,4,12,1,CONTINUE_MINING
75.24841608535694,20,1.2246467991473532e-16,0.1,0,3,4,5,CONTINUE_MINING
29.859289081209404,18,0.43388373911755823,0.8,0,2,5,8,GO_TO_CHARGE
59.58186152145884,13,1.0,0.1,0,1,14,3,GO_TO_CHARGE
37.94197896842222,14,0.9749279121818236,0.8,0,5,5,1,CONTINUE_MINING
94.89742717038158,22,0.0,0.3,0,4,16,2,CONTINUE_MINING
38.82998104726907,5,0.0,0.5,0,4,5,8,GO_TO_CHARGE
70.53019490272743,15,0.9009688679024191,0.5,0,3,7,5,CONTINUE_MINING
77.8138363246443,6,0.0,0.1,0,3,6,1,CONTINUE_MINING
78.19937363422831,15,0.9009688679024191,0.8,0,1,4,6,CONTINUE_MINING
76.48671090776715,6,0.0,0.3,0,4,2,8,GO_TO_CHARGE
90.09991054812107,1,0.0,0.3,0,4,7,7,CONTINUE_MINING
35.13850836943732,20,1.2246467991473532e-16,0.1,0,4,5,7,GO_TO_CHARGE
7.113296212003576,22,0.0,0.2,0,4,11,6,GO_TO_CHARGE
63.19383088287886,7,0.2225209339563144,0.1,0,4,12,5,CONTINUE_MINING
21.948067756344418,10,0.7818314824680298,0.5,0,4,3,4,GO_TO_CHARGE
21.913903411178392,13,1.0,0.5,0,7,1,6,GO_TO_CHARGE
83.79315363262057,0,0.0,0.2,0,9,5,3,CONTINUE_MINING
54.456256782307996,8,0.4338837391175581,0.2,0,3,11,4,GO_TO_CHARGE
32.39578213873503,23,0.0,1.0,0,10,8,3,GO_TO_CHARGE
7.464544547844069,11,0.9009688679024191,0.3,0,4,7,8,GO_TO_CHARGE
51.30006010342484,21,0.0,0.1,0,7,5,5,GO_TO_CHARGE
18.274667642782546,13,1.0,0.2,0,2,8,1,GO_TO_CHARGE
91.91154073064064,13,1.0,1.0,0,3,10,5,CONTINUE_MINING
51.58623686178058,18,0.43388373911755823,0.5,0,2,5,0,GO_TO_CHARGE
11.268414019071393,19,0.2225209339563145,0.2,0,5,15,6,GO_TO_CHARGE
37.16608417353538,1,0.0,0.2,0,4,8,5,GO_TO_CHARGE
23.307628360685417,3,0.0,0.5,0,2,4,8,GO_TO_CHARGE
80.90098201370004,2,0.0,0.3,0,5,4,1,CONTINUE_MINING
83.10776483322317,3,0.0,0.5,0,4,13,6,CONTINUE_MINING
82.91154770666354,23,0.0,0.2,0,3,3,2,CONTINUE_MINING
70.95447879430775,3,0.0,0.3,0,7,3,7,CONTINUE_MINING
56.29888412201749,9,0.6234898018587335,0.8,0,7,18,5,CONTINUE_MINING
57.94576558350227,21,0.0,0.2,0,7,1,4,GO_TO_CHARGE
88.60702323489463,12,0.9749279121818236,1.0,0,5,9,5,CONTINUE_MINING
73.42624098257828,6,0.0,0.8,0,3,8,6,CONTINUE_MINING
18.504411191488927,3,0.0,0.5,0,2,3,6,GO_TO_CHARGE
69.7622999646999,20,1.2246467991473532e-16,0.8,0,1,7,8,GO_TO_CHARGE
38.194370763275955,15,0.9009688679024191,0.2,0,3,10,6,GO_TO_CHARGE
28.347509615528867,9,0.6234898018587335,0.1,0,2,11,1,GO_TO_CHARGE
52.528722287158054,14,0.9749279121818236,0.2,0,6,7,8,GO_TO_CHARGE
25.390421772311154,9,0.6234898018587335,0.1,0,3,2,6,GO_TO_CHARGE
91.90342867125669,5,0.0,1.0,0,2,4,4,CONTINUE_MINING
57.329275153626675,10,0.7818314824680298,0.5,0,5,7,4,GO_TO_CHARGE
64.46676899296872,6,0.0,0.3,0,4,8,7,CONTINUE_MINING
9.708237285140145,5,0.0,0.1,0,2,4,5,GO_TO_CHARGE
81.65223777937803,15,0.9009688679024191,0.1,0,2,13,2,CONTINUE_MINING
11.532958662331085,20,1.2246467991473532e-16,0.5,0,3,4,3,GO_TO_CHARGE
70.35623359926682,1,0.0,0.3,0,4,8,5,CONTINUE_MINING
80.4650538147691,16,0.7818314824680299,1.0,0,2,16,4,CONTINUE_MINING
44.439958961327996,6,0.0,0.3,0,1,7,1,GO_TO_CHARGE
68.01680518825351,19,0.2225209339563145,0.2,0,1,10,5,CONTINUE_MINING
83.9159403734659,3,0.0,0.2,0,3,9,4,CONTINUE_MINING
97.17506014636805,8,0.4338837391175581,0.8,0,1,7,0,CONTINUE_MINING
62.53522479015198,5,0.0,0.3,0,6,4,5,CONTINUE_MINING
56.98349520528643,7,0.2225209339563144,0.2,0,5,15,6,GO_TO_CHARGE
80.14412329426749,3,0.0,1.0,0,2,16,5,CONTINUE_MINING
18.579916272464864,3,0.0,0.5,0,4,12,2,GO_TO_CHARGE
50.82838910935646,1,0.0,0.5,0,3,4,1,GO_TO_CHARGE
54.81172825992832,10,0.7818314824680298,0.2,0,2,15,1,GO_TO_CHARGE
8.759955002631749,6,0.0,0.5,0,2,2,6,GO_TO_CHARGE
73.30191789209164,12,0.9749279121818236,0.3,0,7,5,5,CONTINUE_MINING
43.078475648170276,22,0.0,0.1,0,5,6,2,GO_TO_CHARGE
79.31570400216366,0,0.0,0.3,0,5,5,2,CONTINUE_MINING
96.82597698677937,4,0.0,0.1,0,3,7,5,CONTINUE_MINING
24.795389153919167,11,0.9009688679024191,0.8,0,3,3,6,CONTINUE_MINING
58.434814542934326,2,0.0,1.0,0,10,3,6,CONTINUE_MINING
71.4547864598899,15,0.9009688679024191,1.0,0,3,4,4,CONTINUE_MINING
52.887519529018974,6,0.0,0.3,0,8,6,1,GO_TO_CHARGE
94.29689964642483,18,0.43388373911755823,1.0,0,4,3,8,GO_TO_CHARGE
86.75888840682082,22,0.0,0.1,0,4,10,7,CONTINUE_MINING
77.7826484789906,0,0.0,0.8,0,4,10,0,CONTINUE_MINING
19.047455516711402,14,0.9749279121818236,1.0,0,5,16,8,GO_TO_CHARGE
28.38387041622533,6,0.0,0.2,0,4,9,3,GO_TO_CHARGE
97.53314836834501,14,0.9749279121818236,0.3,0,6,10,1,CONTINUE_MINING
83.32791523529248,9,0.6234898018587335,0.2,0,5,8,5,CONTINUE_MINING
46.94922160647467,3,0.0,1.0,0,2,11,2,GO_TO_CHARGE
46.27307669422906,20,1.2246467991473532e-16,0.3,0,8,12,5,GO_TO_CHARGE
39.152122979436044,5,0.0,0.8,0,4,7,7,GO_TO_CHARGE
36.09841946252163,1,0.0,0.8,0,2,15,6,GO_TO_CHARGE
35.914420718368646,1,0.0,0.8,0,5,9,8,GO_TO_CHARGE
36.83471615778822,17,0.6234898018587336,0.2,0,4,8,7,GO_TO_CHARGE
11.841736136730518,16,0.7818314824680299,0.2,0,4,7,6,GO_TO_CHARGE
66.03332377410062,0,0.0,0.2,0,7,6,5,CONTINUE_MINING
97.96746448610793,16,0.7818314824680299,0.3,0,1,12,7,CONTINUE_MINING
63.96536774808772,12,0.9749279121818236,1.0,0,3,6,5,CONTINUE_MINING
77.77476854846829,20,1.2246467991473532e-16,0.2,0,3,3,7,CONTINUE_MINING
79.37122773702377,10,0.7818314824680298,0.5,0,6,5,4,CONTINUE_MINING
77.478480010142,0,0.0,1.0,0,2,9,7,CONTINUE_MINING
59.66530760262092,19,0.2225209339563145,0.1,0,5,7,8,GO_TO_CHARGE
65.94180111051196,7,0.2225209339563144,0.3,0,5,7,3,CONTINUE_MINING
7.262721849202141,6,0.0,0.8,0,4,8,3,GO_TO_CHARGE
16.325825656793057,10,0.7818314824680298,0.2,0,5,16,5,GO_TO_CHARGE
16.755717648327586,12,0.9749279121818236,0.2,0,3,8,5,GO_TO_CHARGE
86.66587728727296,14,0.9749279121818236,0.8,0,4,7,0,CONTINUE_MINING
32.37969625261108,9,0.6234898018587335,0.2,0,1,10,1,GO_TO_CHARGE
38.26522024598652,22,0.0,0.2,0,6,6,0,GO_TO_CHARGE
65.81972824372411,0,0.0,0.8,0,4,8,1,CONTINUE_MINING
43.2111061035043,0,0.0,0.3,0,3,8,8,GO_TO_CHARGE
85.87261714159719,3,0.0,0.5,0,15,23,1,CONTINUE_MINING
5.502951750448516,18,0.43388373911755823,0.8,0,6,6,5,GO_TO_CHARGE
37.81953397347858,11,0.9009688679024191,0.2,0,2,4,1,GO_TO_CHARGE
86.35892708770912,21,0.0,0.1,0,3,9,3,CONTINUE_MINING
23.557442199138634,4,0.0,0.8,0,3,7,0,GO_TO_CHARGE
35.51106000746877,0,0.0,0.8,0,2,21,7,GO_TO_CHARGE
52.52357757174311,19,0.2225209339563145,0.5,0,3,7,3,GO_TO_CHARGE
5.707234697264054,14,0.9749279121818236,0.8,0,5,6,7,GO_TO_CHARGE
25.92215333315016,3,0.0,0.5,0,6,10,8,GO_TO_CHARGE
77.7862169572864,14,0.9749279121818236,0.2,0,5,5,1,CONTINUE_MINING
77.9086329092463,7,0.2225209339563144,0.8,0,7,5,3,CONTINUE_MINING
64.5520245038271,1,0.0,0.8,0,10,14,0,CONTINUE_MINING
90.87092626439319,16,0.7818314824680299,0.3,0,3,10,7,CONTINUE_MINING
66.44508157494937,3,0.0,0.8,0,2,5,5,CONTINUE_MINING
45.40991538515069,4,0.0,0.2,0,6,14,4,GO_TO_CHARGE
84.8976037601748,2,0.0,0.8,0,4,18,5,CONTINUE_MINING
62.86411578134661,0,0.0,0.2,0,4,10,2,CONTINUE_MINING
36.50545244278224,17,0.6234898018587336,0.1,0,1,10,8,GO_TO_CHARGE
13.659346111319936,10,0.7818314824680298,0.3,0,3,9,0,GO_TO_CHARGE
19.288488390527,23,0.0,0.5,0,6,10,6,GO_TO_CHARGE
66.54398986875357,19,0.2225209339563145,0.8,0,5,8,5,CONTINUE_MINING
50.65592971884342,0,0.0,0.2,0,2,12,8,GO_TO_CHARGE
92.40927043015441,8,0.4338837391175581,0.3,0,2,16,2,CONTINUE_MINING
54.30119175510456,2,0.0,0.3,0,3,5,6,GO_TO_CHARGE
78.40454712561076,21,0.0,1.0,0,1,10,8,GO_TO_CHARGE
46.39588099203692,12,0.9749279121818236,0.2,0,1,3,5,GO_TO_CHARGE
80.6929987654165,14,0.9749279121818236,0.3,0,6,4,2,CONTINUE_MINING
26.781225175149068,13,1.0,1.0,0,7,13,6,GO_TO_CHARGE
95.10846464412171,19,0.2225209339563145,0.2,0,3,7,2,CONTINUE_MINING
5.025173514287457,23,0.0,0.8,0,5,1,5,GO_TO_CHARGE
40.61434797586948,10,0.7818314824680298,0.8,0,6,4,4,CONTINUE_MINING
29.391958259702015,0,0.0,0.3,0,1,7,7,GO_TO_CHARGE
85.50541796317762,18,0.43388373911755823,0.2,0,1,7,8,GO_TO_CHARGE
13.428119605118193,0,0.0,0.5,0,3,7,6,GO_TO_CHARGE
7.415196702835108,0,0.0,0.8,0,2,9,4,GO_TO_CHARGE
58.52862712160606,5,0.0,0.3,0,6,6,0,GO_TO_CHARGE
50.14341530303187,23,0.0,1.0,0,3,8,0,CONTINUE_MINING
33.53121688142039,11,0.9009688679024191,0.3,0,6,11,7,GO_TO_CHARGE
98.29559083486411,23,0.0,0.5,0,2,5,7,CONTINUE_MINING
5.146212473442203,0,0.0,0.5,0,1,6,2,GO_TO_CHARGE
63.08141363682572,1,0.0,0.3,0,4,3,3,CONTINUE_MINING
7.8718684980965055,12,0.9749279121818236,0.3,0,8,4,7,GO_TO_CHARGE
92.58544196501376,16,0.7818314824680299,0.1,0,3,14,2,CONTINUE_MINING
8.464071066740587,17,0.6234898018587336,0.2,0,2,9,5,GO_TO_CHARGE
57.32422086527631,23,0.0,0.1,0,3,20,7,GO_TO_CHARGE
68.35100943820049,4,0.0,0.8,0,4,13,7,CONTINUE_MINING
67.42549548126794,14,0.9749279121818236,0.3,0,2,4,8,GO_TO_CHARGE
34.52887298281924,11,0.9009688679024191,0.2,0,1,16,6,GO_TO_CHARGE
98.44910758763982,17,0.6234898018587336,0.1,0,5,8,8,GO_TO_CHARGE
28.755240129706348,18,0.43388373911755823,0.3,0,3,5,7,GO_TO_CHARGE
7.367224748381206,7,0.2225209339563144,0.3,0,8,9,2,GO_TO_CHARGE
81.75897261135235,9,0.6234898018587335,0.8,0,4,11,0,CONTINUE_MINING
6.034057808227908,0,0.0,0.1,0,7,13,2,GO_TO_CHARGE
55.57907848827137,23,0.0,0.8,0,5,8,5,CONTINUE_MINING
18.710138168741363,17,0.6234898018587336,0.2,0,1,7,3,GO_TO_CHARGE
76.55060772394793,8,0.4338837391175581,0.5,0,4,6,6,CONTINUE_MINING
8.530247163949003,8,0.4338837391175581,0.5,0,7,14,8,GO_TO_CHARGE
82.81688536013414,1,0.0,0.1,0,7,14,5,CONTINUE_MINING
17.769095881106498,19,0.2225209339563145,1.0,0,2,8,7,GO_TO_CHARGE
80.38595901851885,2,0.0,0.3,0,1,16,4,CONTINUE_MINING
55.63718205141149,3,0.0,0.5,0,5,18,5,GO_TO_CHARGE
85.37840951204228,6,0.0,0.5,0,2,8,7,CONTINUE_MINING
48.61872421949171,16,0.7818314824680299,0.8,0,2,6,6,CONTINUE_MINING
19.403090258329076,0,0.0,0.3,0,3,2,6,GO_TO_CHARGE
17.80300145741837,2,0.0,0.3,0,6,3,2,GO_TO_CHARGE
73.04436771392321,1,0.0,0.2,0,3,17,4,CONTINUE_MINING
45.55931804737124,10,0.7818314824680298,0.8,0,4,6,0,CONTINUE_MINING
65.44182131757306,19,0.2225209339563145,0.3,0,2,10,3,CONTINUE_MINING
93.13939193027652,23,0.0,0.3,0,2,5,4,CONTINUE_MINING
56.150941177944034,0,0.0,1.0,0,8,13,6,CONTINUE_MINING
97.39069013196635,12,0.9749279121818236,0.1,0,4,10,2,CONTINUE_MINING
13.338314263077592,7,0.2225209339563144,0.8,0,6,9,0,GO_TO_CHARGE
60.02392810545811,17,0.6234898018587336,0.8,0,2,1,5,CONTINUE_MINING
76.35594378340525,16,0.7818314824680299,0.5,0,3,10,6,CONTINUE_MINING
25.02686792240613,19,0.2225209339563145,0.2,0,2,7,1,GO_TO_CHARGE
78.92685863910695,19,0.2225209339563145,0.5,0,3,2,6,CONTINUE_MINING
34.88415911887601,14,0.9749279121818236,0.5,0,3,7,3,GO_TO_CHARGE
10.774658756575349,11,0.9009688679024191,0.3,0,2,6,1,GO_TO_CHARGE
40.86010588015369,7,0.2225209339563144,0.1,0,3,2,2,GO_TO_CHARGE
95.98053919255514,20,1.2246467991473532e-16,0.5,0,5,14,0,CONTINUE_MINING
67.11812616184113,12,0.9749279121818236,0.3,0,9,9,3,CONTINUE_MINING
10.541013517580227,6,0.0,0.8,0,2,4,5,GO_TO_CHARGE
16.79289058780362,10,0.7818314824680298,0.3,0,7,1,7,GO_TO_CHARGE
49.46983322893796,15,0.9009688679024191,1.0,0,6,10,1,CONTINUE_MINING
55.24350359600919,1,0.0,0.8,0,3,6,8,GO_TO_CHARGE
80.21718411961191,21,0.0,0.2,0,3,1,0,CONTINUE_MINING
90.41657138516346,14,0.9749279121818236,0.1,0,5,11,7,CONTINUE_MINING
24.740817660235038,11,0.9009688679024191,0.1,0,3,5,0,GO_TO_CHARGE
57.50001791953031,14,0.9749279121818236,0.3,0,4,3,7,GO_TO_CHARGE
44.235098151208696,2,0.0,0.1,0,2,8,6,GO_TO_CHARGE
18.399204729885675,17,0.6234898018587336,0.1,0,1,7,1,GO_TO_CHARGE
69.59435237389665,0,0.0,0.3,0,2,9,0,CONTINUE_MINING
24.40484368274035,21,0.0,0.5,0,4,10,2,GO_TO_CHARGE
22.830101097596486,1,0.0,0.5,0,2,11,8,GO_TO_CHARGE
16.098042402979125,16,0.7818314824680299,0.1,0,5,10,6,GO_TO_CHARGE
17.6079953725128,2,0.0,0.2,0,5,9,4,GO_TO_CHARGE
64.04145993235903,21,0.0,0.3,0,5,11,2,CONTINUE_MINING
11.795736650840764,3,0.0,0.8,0,3,6,0,GO_TO_CHARGE
79.0731057206614,14,0.9749279121818236,1.0,0,2,2,0,CONTINUE_MINING
7.481570293986786,13,1.0,0.8,0,2,11,0,GO_TO_CHARGE
75.18278349981246,21,0.0,0.1,0,3,2,3,CONTINUE_MINING
12.286874939620304,3,0.0,0.5,0,6,8,6,GO_TO_CHARGE
32.808379968292655,16,0.7818314824680299,0.8,0,6,2,2,CONTINUE_MINING
56.88468356789269,6,0.0,0.3,0,6,4,7,GO_TO_CHARGE
89.51846544582088,20,1.2246467991473532e-16,0.3,0,9,13,5,CONTINUE_MINING
17.91336190914554,1,0.0,0.2,0,4,16,4,GO_TO_CHARGE
37.74126872919198,16,0.7818314824680299,0.5,0,3,5,0,GO_TO_CHARGE
15.769089504236195,23,0.0,1.0,0,2,5,4,GO_TO_CHARGE
52.16837864439248,1,0.0,0.5,0,8,8,1,GO_TO_CHARGE
16.478666204552013,15,0.9009688679024191,1.0,0,4,8,0,GO_TO_CHARGE
33.640970451343705,6,0.0,0.3,0,3,6,2,GO_TO_CHARGE
51.14778538315894,6,0.0,0.2,0,4,7,4,GO_TO_CHARGE
88.09593879787225,5,0.0,0.2,0,6,5,1,CONTINUE_MINING
37.77779931326536,22,0.0,0.1,0,4,20,0,GO_TO_CHARGE
24.364754491209496,16,0.7818314824680299,0.3,0,7,2,8,GO_TO_CHARGE
8.746587619262112,6,0.0,0.2,0,3,7,0,GO_TO_CHARGE
55.873162941093014,11,0.9009688679024191,0.8,0,2,7,7,CONTINUE_MINING
64.38309142873285,22,0.0,0.3,0,2,11,4,CONTINUE_MINING
15.7168521266288,18,0.43388373911755823,0.8,0,5,12,0,GO_TO_CHARGE
16.794011281472798,3,0.0,0.1,0,2,5,7,GO_TO_CHARGE
35.8617402441159,17,0.6234898018587336,0.2,0,2,8,6,GO_TO_CHARGE
25.865544295376548,20,1.2246467991473532e-16,0.5,0,7,20,3,GO_TO_CHARGE
27.535911466730518,2,0.0,0.3,0,8,6,6,GO_TO_CHARGE
57.37834514311226,12,0.9749279121818236,0.5,0,3,6,5,GO_TO_CHARGE
30.37414471564167,22,0.0,0.3,0,2,5,3,GO_TO_CHARGE
7.107961804083009,17,0.6234898018587336,0.2,0,10,13,1,GO_TO_CHARGE
77.64203134785295,22,0.0,0.1,0,7,4,1,CONTINUE_MINING
61.048133773068116,3,0.0,0.5,0,5,14,0,CONTINUE_MINING
36.14042009724831,22,0.0,0.3,0,3,7,1,GO_TO_CHARGE
83.76826251131331,23,0.0,0.5,0,3,6,1,CONTINUE_MINING
51.40199444266024,8,0.4338837391175581,1.0,0,3,7,7,CONTINUE_MINING
43.43367224617985,0,0.0,0.2,0,3,6,3,GO_TO_CHARGE
39.917130175371696,23,0.0,0.3,0,3,9,7,GO_TO_CHARGE
37.24377263404109,4,0.0,0.1,0,5,3,2,GO_TO_CHARGE
71.45328770815557,10,0.7818314824680298,0.3,0,5,3,2,CONTINUE_MINING
98.39895305103548,2,0.0,0.3,0,6,8,2,CONTINUE_MINING
5.502914185364377,20,1.2246467991473532e-16,0.8,0,2,16,8,GO_TO_CHARGE
74.80681653124934,4,0.0,0.5,0,1,6,4,CONTINUE_MINING
48.51954753607603,17,0.6234898018587336,0.5,0,7,1,8,GO_TO_CHARGE
42.46196694449161,23,0.0,0.5,0,5,4,3,GO_TO_CHARGE
9.194980979785884,1,0.0,0.5,0,5,9,8,GO_TO_CHARGE
79.1364773062204,4,0.0,1.0,0,2,5,3,CONTINUE_MINING
35.13552287927794,1,0.0,0.3,0,1,5,1,GO_TO_CHARGE
45.567686410137526,23,0.0,0.1,0,3,9,7,GO_TO_CHARGE
74.09067030489193,10,0.7818314824680298,0.8,0,1,7,5,CONTINUE_MINING
6.73693523237823,14,0.9749279121818236,0.8,0,8,9,6,GO_TO_CHARGE
95.69325791564582,6,0.0,1.0,0,4,8,3,CONTINUE_MINING
76.08671976620893,0,0.0,0.3,0,2,3,4,CONTINUE_MINING
43.38059886358988,13,1.0,0.2,0,11,13,4,GO_TO_CHARGE
97.3786131855767,8,0.4338837391175581,0.2,0,7,4,7,CONTINUE_MINING
87.6433211578289,6,0.0,0.8,0,2,14,3,CONTINUE_MINING
79.6018718838169,8,0.4338837391175581,0.1,0,3,6,8,GO_TO_CHARGE
53.87105372748376,18,0.43388373911755823,0.1,0,3,18,4,GO_TO_CHARGE
12.004320915709926,1,0.0,0.8,0,2,5,4,GO_TO_CHARGE
55.43562904294959,6,0.0,0.2,0,4,15,8,GO_TO_CHARGE
35.698179073629454,19,0.2225209339563145,0.3,0,3,12,8,GO_TO_CHARGE
84.58570007247164,0,0.0,0.3,0,11,15,0,CONTINUE_MINING
49.137215163827314,5,0.0,0.8,0,2,9,6,GO_TO_CHARGE
86.05990300709655,10,0.7818314824680298,0.8,0,4,13,2,CONTINUE_MINING
8.424203538015158,5,0.0,0.2,0,4,8,5,GO_TO_CHARGE
94.60256184415044,13,1.0,0.1,0,1,5,4,CONTINUE_MINING
99.79787524663419,22,0.0,0.5,0,5,3,3,CONTINUE_MINING
79.41361754690303,15,0.9009688679024191,0.3,0,3,16,8,GO_TO_CHARGE
78.40709510233364,6,0.0,0.2,0,6,2,2,CONTINUE_MINING
16.082313867607496,11,0.9009688679024191,0.3,0,5,4,8,GO_TO_CHARGE
13.761015638473074,5,0.0,0.5,0,1,3,0,GO_TO_CHARGE
29.178476244062594,16,0.7818314824680299,0.5,0,4,10,1,GO_TO_CHARGE
66.56753820919056,9,0.6234898018587335,0.5,0,1,8,6,CONTINUE_MINING
77.02394519996326,6,0.0,1.0,0,1,5,2,CONTINUE_MINING
84.6866943998886,20,1.2246467991473532e-16,0.3,0,2,7,6,CONTINUE_MINING
95.95517465594364,13,1.0,1.0,0,5,5,1,CONTINUE_MINING
28.229054080310178,22,0.0,1.0,0,2,7,5,GO_TO_CHARGE
55.691770516042304,17,0.6234898018587336,0.8,0,3,12,3,CONTINUE_MINING
79.14239050590972,10,0.7818314824680298,0.1,0,4,9,8,GO_TO_CHARGE
86.63575079303452,4,0.0,0.1,0,1,10,8,GO_TO_CHARGE
70.14510652021706,4,0.0,0.5,0,3,6,3,CONTINUE_MINING
6.869802100681456,16,0.7818314824680299,0.8,0,2,5,5,GO_TO_CHARGE
47.99103389003252,8,0.4338837391175581,0.8,0,4,8,4,CONTINUE_MINING
65.82308195977132,0,0.0,0.8,0,8,12,8,GO_TO_CHARGE
89.46859811365798,14,0.9749279121818236,0.5,0,4,6,3,CONTINUE_MINING
83.28530593618483,7,0.2225209339563144,0.5,0,4,16,5,CONTINUE_MINING
42.77987265831867,15,0.9009688679024191,0.5,0,1,9,1,GO_TO_CHARGE
70.05784702007645,21,0.0,0.5,0,4,7,7,CONTINUE_MINING
82.60302884143015,13,1.0,0.2,0,4,6,0,CONTINUE_MINING
15.766571906746282,22,0.0,1.0,0,3,8,0,GO_TO_CHARGE
21.916160687769242,12,0.9749279121818236,0.1,0,4,8,0,GO_TO_CHARGE
68.3493761445217,0,0.0,0.5,0,2,16,5,CONTINUE_MINING
36.36032004563994,13,1.0,0.5,0,5,2,8,GO_TO_CHARGE
88.94203851249203,20,1.2246467991473532e-16,1.0,0,4,4,2,CONTINUE_MINING
49.9863085613221,15,0.9009688679024191,0.5,0,2,5,3,GO_TO_CHARGE
53.97065003232746,18,0.43388373911755823,1.0,0,2,12,7,CONTINUE_MINING
70.88873415135005,13,1.0,0.5,0,2,1,7,CONTINUE_MINING
91.34457880182751,4,0.0,1.0,0,4,15,6,CONTINUE_MINING
41.76668456137209,20,1.2246467991473532e-16,0.1,0,4,4,3,GO_TO_CHARGE
91.9283067162381,2,0.0,1.0,0,5,4,1,CONTINUE_MINING
48.3915160616859,3,0.0,0.8,0,2,2,1,GO_TO_CHARGE
85.53526984016864,23,0.0,0.5,0,2,3,0,CONTINUE_MINING
45.34529759774756,17,0.6234898018587336,0.5,0,5,8,6,GO_TO_CHARGE
41.93662905849997,0,0.0,0.8,0,7,14,1,GO_TO_CHARGE
50.353731224469136,23,0.0,0.1,0,9,10,1,GO_TO_CHARGE
80.46324528650118,12,0.9749279121818236,0.3,0,4,7,5,CONTINUE_MINING
38.302352850553845,2,0.0,0.8,0,4,8,6,GO_TO_CHARGE
40.823143197932126,0,0.0,0.8,0,3,10,3,GO_TO_CHARGE
38.964236120004955,9,0.6234898018587335,0.5,0,6,13,4,GO_TO_CHARGE
63.42711867685775,12,0.9749279121818236,0.3,0,7,10,7,CONTINUE_MINING
73.13506884852073,3,0.0,0.8,0,2,15,5,CONTINUE_MINING
58.85298310201436,1,0.0,0.3,0,1,10,1,GO_TO_CHARGE
69.47609544854487,10,0.7818314824680298,0.1,0,4,11,7,CONTINUE_MINING
97.53355020233366,20,1.2246467991473532e-16,0.3,0,1,8,6,CONTINUE_MINING
38.105666040718866,23,0.0,0.8,0,3,4,8,GO_TO_CHARGE
8.816909811828522,3,0.0,0.2,0,2,6,0,GO_TO_CHARGE
93.92430666203798,6,0.0,0.5,0,3,15,3,CONTINUE_MINING
55.471574487727615,1,0.0,0.3,0,6,4,2,GO_TO_CHARGE
23.583428486693258,8,0.4338837391175581,0.3,0,2,8,4,GO_TO_CHARGE
11.040485518265807,21,0.0,0.2,0,4,7,6,GO_TO_CHARGE
64.5686491671022,0,0.0,0.3,0,2,3,3,CONTINUE_MINING
62.07304432076391,0,0.0,0.2,0,2,6,2,CONTINUE_MINING
34.986361516810774,3,0.0,0.1,0,3,11,6,GO_TO_CHARGE
25.595051369456314,19,0.2225209339563145,0.1,0,4,9,4,GO_TO_CHARGE
99.09846939710249,5,0.0,1.0,0,4,7,6,CONTINUE_MINING
46.225222407779604,4,0.0,0.5,0,3,2,6,GO_TO_CHARGE
62.78345957504631,8,0.4338837391175581,0.8,0,1,8,3,CONTINUE_MINING
77.82488276210317,11,0.9009688679024191,0.1,0,10,15,4,CONTINUE_MINING
46.4338214960312,4,0.0,0.3,0,2,6,3,GO_TO_CHARGE
17.57400772438659,21,0.0,0.3,0,4,5,2,GO_TO_CHARGE
20.948639010786607,11,0.9009688679024191,0.2,0,6,9,0,GO_TO_CHARGE
21.515327105552526,8,0.4338837391175581,0.1,0,4,14,0,GO_TO_CHARGE
76.73556563414463,7,0.2225209339563144,0.3,0,3,6,5,CONTINUE_MINING
9.21406181031105,0,0.0,1.0,0,4,6,6,GO_TO_CHARGE
8.21246327385456,3,0.0,0.5,0,11,15,5,GO_TO_CHARGE
32.16170965278682,3,0.0,0.5,0,4,4,7,GO_TO_CHARGE
16.15212823527293,17,0.6234898018587336,0.2,0,3,3,8,GO_TO_CHARGE
39.99485873220903,18,0.43388373911755823,0.5,0,5,10,0,GO_TO_CHARGE
39.43173217307591,20,1.2246467991473532e-16,1.0,0,1,15,4,GO_TO_CHARGE
30.63371402387436,5,0.0,1.0,0,8,7,5,GO_TO_CHARGE
76.62585682785598,21,0.0,1.0,0,4,5,3,CONTINUE_MINING
