battery_level,time_of_day,solar_efficiency,weather_multiplier,terrain_type,dist_to_mineral,dist_to_station,inventory_fill_ratio,target_decision
43.131968564534354,23,0.0,0.3,0,0,15,0.237,GO_TO_CHARGE
54.223262106394856,11,0.9009688679024191,0.5,0,3,7,0.774,GO_TO_CHARGE
67.81846719164812,20,1.2246467991473532e-16,0.3,0,4,14,0.759,CONTINUE_MINING
21.36272932559914,9,0.6234898018587335,0.8,0,0,11,0.538,GO_TO_CHARGE
25.282662277754675,18,0.43388373911755823,1.0,1,5,8,0.913,GO_TO_CHARGE
93.36371427694884,19,0.2225209339563145,0.3,1,3,11,0.699,CONTINUE_MINING
98.88028040259888,2,0.0,0.2,1,4,9,0.094,CONTINUE_MINING
50.816031729442415,2,0.0,0.8,0,5,4,0.476,CONTINUE_MINING
9.116831934244663,1,0.0,1.0,0,3,6,0.796,GO_TO_CHARGE
80.32221372037878,1,0.0,0.1,1,3,9,0.768,CONTINUE_MINING
23.64760655536252,15,0.9009688679024191,0.3,1,3,8,0.743,GO_TO_CHARGE
54.57006094539765,3,0.0,0.1,0,2,9,0.365,GO_TO_CHARGE
41.02676529198501,7,0.2225209339563144,0.2,1,2,6,0.155,GO_TO_CHARGE
51.60711072100568,20,1.2246467991473532e-16,0.3,0,3,6,0.026,GO_TO_CHARGE
88.39251142492398,18,0.43388373911755823,0.3,1,2,3,0.813,CONTINUE_MINING
16.208129755152527,18,0.43388373911755823,0.2,0,3,2,0.081,GO_TO_CHARGE
31.006393918067364,8,0.4338837391175581,0.5,0,1,5,0.897,GO_TO_CHARGE
24.926177210399057,2,0.0,0.8,0,2,6,0.187,GO_TO_CHARGE
18.68512747397252,10,0.7818314824680298,1.0,1,3,11,0.842,GO_TO_CHARGE
25.725777191410497,9,0.6234898018587335,0.1,0,5,5,0.25,GO_TO_CHARGE
66.40633915515133,12,0.9749279121818236,0.2,0,0,8,0.392,CONTINUE_MINING
31.260791366080397,13,1.0,0.8,0,2,15,0.55,GO_TO_CHARGE
43.77438853746158,17,0.6234898018587336,0.8,0,4,1,0.541,CONTINUE_MINING
90.47810720922685,20,1.2246467991473532e-16,0.8,0,0,3,0.202,CONTINUE_MINING
73.79465658422039,16,0.7818314824680299,0.3,0,2,5,0.817,CONTINUE_MINING
56.4306406001177,13,1.0,0.5,1,6,18,0.488,GO_TO_CHARGE
60.977898905981036,5,0.0,0.8,0,7,11,0.628,CONTINUE_MINING
38.430712782171526,17,0.6234898018587336,0.8,0,4,8,0.321,GO_TO_CHARGE
49.80353754118178,21,0.0,1.0,0,3,9,0.257,GO_TO_CHARGE
64.13586274572968,19,0.2225209339563145,0.1,0,4,8,0.746,CONTINUE_MINING
77.77164890779468,14,0.9749279121818236,0.5,0,3,4,0.901,CONTINUE_MINING
61.51878120496307,0,0.0,0.8,0,3,16,0.555,GO_TO_CHARGE
54.985263483395286,18,0.43388373911755823,1.0,0,0,6,0.152,CONTINUE_MINING
22.55326461140521,0,0.0,0.5,1,2,7,0.966,GO_TO_CHARGE
55.53028341601527,11,0.9009688679024191,0.5,1,3,9,0.578,GO_TO_CHARGE
34.894171150127804,3,0.0,0.3,0,3,17,0.958,GO_TO_CHARGE
14.115846601287814,12,0.9749279121818236,0.2,0,2,5,0.705,GO_TO_CHARGE
48.28507903463874,10,0.7818314824680298,1.0,0,4,11,0.066,GO_TO_CHARGE
68.82503335261937,18,0.43388373911755823,0.8,0,2,9,0.164,CONTINUE_MINING
29.720372208437862,10,0.7818314824680298,0.5,0,4,11,0.447,GO_TO_CHARGE
41.337535734144836,1,0.0,0.1,0,0,8,0.563,GO_TO_CHARGE
65.0866372317361,8,0.4338837391175581,1.0,0,2,11,0.388,CONTINUE_MINING
49.183741845755485,16,0.7818314824680299,1.0,0,3,0,0.577,CONTINUE_MINING
58.00317085482264,5,0.0,1.0,1,2,21,0.532,GO_TO_CHARGE
51.93503842007591,12,0.9749279121818236,0.8,1,1,7,0.659,CONTINUE_MINING
35.45198953861087,21,0.0,1.0,0,1,3,0.941,GO_TO_CHARGE
96.78853706533707,2,0.0,0.5,0,2,9,0.11,CONTINUE_MINING
37.508339702532346,16,0.7818314824680299,0.1,1,3,4,0.253,GO_TO_CHARGE
75.59550817494501,13,1.0,0.5,0,3,9,0.099,CONTINUE_MINING
39.798412349373436,4,0.0,0.3,0,4,8,0.492,GO_TO_CHARGE
14.446954971401182,14,0.9749279121818236,0.5,0,2,15,0.526,GO_TO_CHARGE
11.120319382429747,19,0.2225209339563145,0.3,0,6,4,0.138,GO_TO_CHARGE
95.38284656572583,1,0.0,0.8,1,1,9,0.402,CONTINUE_MINING
33.7247048488819,20,1.2246467991473532e-16,0.1,0,8,3,0.478,GO_TO_CHARGE
72.94986002258044,6,0.0,0.2,1,2,15,0.334,CONTINUE_MINING
19.67956303350862,0,0.0,0.8,0,2,11,0.068,GO_TO_CHARGE
84.66930774755498,12,0.9749279121818236,0.5,1,9,9,0.78,CONTINUE_MINING
81.91345122235802,12,0.9749279121818236,1.0,1,2,6,0.844,CONTINUE_MINING
37.07426388743762,22,0.0,0.2,0,8,22,0.247,GO_TO_CHARGE
8.815525341572176,22,0.0,0.8,1,3,5,0.039,GO_TO_CHARGE
16.532262309757535,16,0.7818314824680299,1.0,0,4,10,0.352,GO_TO_CHARGE
57.22844639424861,15,0.9009688679024191,1.0,0,5,1,0.255,CONTINUE_MINING
68.5216948466589,12,0.9749279121818236,0.1,0,2,13,0.949,CONTINUE_MINING
48.20179046713931,22,0.0,1.0,0,6,6,0.65,GO_TO_CHARGE
66.09791831354019,18,0.43388373911755823,0.2,1,2,11,0.467,CONTINUE_MINING
76.77016921741878,18,0.43388373911755823,0.2,0,3,8,0.662,CONTINUE_MINING
49.4081445893394,8,0.4338837391175581,0.1,0,5,3,0.726,GO_TO_CHARGE
56.87948300989305,19,0.2225209339563145,0.1,1,6,6,0.982,GO_TO_CHARGE
32.693665909691944,5,0.0,0.1,1,7,19,0.057,GO_TO_CHARGE
96.7931860840402,23,0.0,0.2,0,8,9,0.481,CONTINUE_MINING
73.94596532251587,18,0.43388373911755823,0.5,0,6,11,0.875,CONTINUE_MINING
25.65352595399212,5,0.0,0.8,0,6,4,0.851,GO_TO_CHARGE
68.32834751021603,23,0.0,0.2,0,3,10,0.619,CONTINUE_MINING
42.26985817111042,17,0.6234898018587336,0.3,0,2,11,0.17,GO_TO_CHARGE
92.90308223796978,14,0.9749279121818236,0.3,0,4,0,0.192,CONTINUE_MINING
16.755984963798785,21,0.0,0.5,0,4,8,0.05,GO_TO_CHARGE
85.10834408422805,2,0.0,0.8,0,3,7,0.21,CONTINUE_MINING
30.55377509506315,15,0.9009688679024191,0.2,1,3,4,0.323,GO_TO_CHARGE
82.41782164625695,9,0.6234898018587335,0.5,1,2,19,0.393,CONTINUE_MINING
92.44362106424519,18,0.43388373911755823,0.1,0,4,6,0.477,CONTINUE_MINING
52.40857408094837,4,0.0,0.8,0,6,8,0.268,CONTINUE_MINING
98.32064498014202,8,0.4338837391175581,1.0,0,3,9,0.104,CONTINUE_MINING
80.15512837389917,1,0.0,0.1,1,6,18,0.528,CONTINUE_MINING
31.94084600302757,16,0.7818314824680299,0.8,0,5,25,0.825,GO_TO_CHARGE
34.93496686076898,2,0.0,0.2,0,4,4,0.199,GO_TO_CHARGE
36.903145562774704,16,0.7818314824680299,0.1,0,8,14,0.253,GO_TO_CHARGE
50.05574786900759,17,0.6234898018587336,1.0,0,3,13,0.676,GO_TO_CHARGE
57.212879709766725,4,0.0,0.8,0,1,2,0.686,CONTINUE_MINING
19.336600634289542,0,0.0,0.1,0,2,1,0.93,GO_TO_CHARGE
85.99462805347342,20,1.2246467991473532e-16,0.1,0,7,14,0.133,CONTINUE_MINING
61.339124806759294,11,0.9009688679024191,0.5,0,5,7,0.754,CONTINUE_MINING
45.747610184377514,9,0.6234898018587335,0.3,1,6,12,0.067,GO_TO_CHARGE
38.828529415179986,19,0.2225209339563145,0.2,1,6,9,0.091,GO_TO_CHARGE
14.607265094305712,4,0.0,0.2,1,1,7,0.262,GO_TO_CHARGE
48.41698743611256,5,0.0,0.2,0,2,16,0.193,GO_TO_CHARGE
88.21855967200987,11,0.9009688679024191,0.1,0,1,10,0.203,CONTINUE_MINING
90.14617971240634,4,0.0,0.3,1,1,13,0.505,CONTINUE_MINING
63.450171395443284,8,0.4338837391175581,0.5,0,2,12,0.81,CONTINUE_MINING
71.60643689442229,22,0.0,0.8,1,2,8,0.169,CONTINUE_MINING
30.73965375091052,10,0.7818314824680298,0.3,1,2,14,0.196,GO_TO_CHARGE
88.36928559904982,7,0.2225209339563144,0.2,0,4,9,0.279,CONTINUE_MINING
41.2877052384771,14,0.9749279121818236,0.8,0,3,12,0.08,GO_TO_CHARGE
91.86564335206086,4,0.0,1.0,0,4,17,0.546,CONTINUE_MINING
65.56168908066849,12,0.9749279121818236,0.5,1,4,2,0.815,CONTINUE_MINING
24.87686040974744,18,0.43388373911755823,0.1,0,5,7,0.383,GO_TO_CHARGE
58.40830619119224,14,0.9749279121818236,1.0,0,0,10,0.427,CONTINUE_MINING
94.92022839661698,22,0.0,0.2,1,4,4,0.902,CONTINUE_MINING
65.63810152776415,4,0.0,0.3,0,4,3,0.137,CONTINUE_MINING
12.691004779797165,21,0.0,0.2,0,1,10,0.38,GO_TO_CHARGE
79.03619196610607,19,0.2225209339563145,0.2,0,3,9,0.582,CONTINUE_MINING
29.66551519956063,21,0.0,0.8,0,5,10,0.304,GO_TO_CHARGE
5.357166239960935,10,0.7818314824680298,0.1,0,2,1,0.657,GO_TO_CHARGE
15.0256502325646,8,0.4338837391175581,0.2,0,5,8,0.1,GO_TO_CHARGE
25.67980650586352,20,1.2246467991473532e-16,0.5,0,0,7,0.552,GO_TO_CHARGE
13.798124299344053,8,0.4338837391175581,0.8,1,1,6,0.973,GO_TO_CHARGE
12.913467333396465,4,0.0,0.8,0,4,7,0.587,GO_TO_CHARGE
81.8927250054091,5,0.0,0.8,1,3,15,0.538,CONTINUE_MINING
80.27265303933444,19,0.2225209339563145,0.3,0,1,15,0.228,CONTINUE_MINING
43.51237515260591,6,0.0,0.3,0,6,13,0.459,GO_TO_CHARGE
20.959475720085354,9,0.6234898018587335,0.8,1,3,19,0.911,GO_TO_CHARGE
95.3551539020076,10,0.7818314824680298,1.0,0,4,0,0.456,CONTINUE_MINING
12.645178566714364,14,0.9749279121818236,0.1,0,7,5,0.242,GO_TO_CHARGE
47.43436007246369,15,0.9009688679024191,1.0,1,1,9,0.343,GO_TO_CHARGE
82.99504306047572,17,0.6234898018587336,0.3,1,2,13,0.458,CONTINUE_MINING
8.98733404211925,2,0.0,0.1,0,3,13,0.509,GO_TO_CHARGE
40.176907965044585,17,0.6234898018587336,0.3,0,1,7,0.007,GO_TO_CHARGE
24.36506408985438,20,1.2246467991473532e-16,0.8,1,7,16,0.911,GO_TO_CHARGE
92.4872438677467,17,0.6234898018587336,0.5,0,6,3,0.763,CONTINUE_MINING
78.36637301625801,2,0.0,0.2,0,1,5,0.574,CONTINUE_MINING
92.9655630165808,16,0.7818314824680299,0.1,1,5,13,0.298,CONTINUE_MINING
82.93407012517861,1,0.0,0.1,0,1,8,0.933,CONTINUE_MINING
27.5368865698546,11,0.9009688679024191,1.0,0,2,12,0.056,GO_TO_CHARGE
79.93770664562855,17,0.6234898018587336,0.3,0,2,12,0.886,CONTINUE_MINING
80.89505975212315,17,0.6234898018587336,0.8,0,4,8,0.603,CONTINUE_MINING
83.022969108462,8,0.4338837391175581,0.2,0,4,2,0.694,CONTINUE_MINING
47.146841936244336,4,0.0,0.2,0,1,10,0.94,GO_TO_CHARGE
33.220739324284494,17,0.6234898018587336,0.5,0,2,7,0.83,GO_TO_CHARGE
37.99567183993411,20,1.2246467991473532e-16,0.2,1,5,13,0.008,GO_TO_CHARGE
28.65803633351228,2,0.0,1.0,0,3,9,0.442,GO_TO_CHARGE
5.372780279972268,23,0.0,0.5,1,6,6,0.487,GO_TO_CHARGE
25.450008402631955,4,0.0,0.2,0,4,11,0.681,GO_TO_CHARGE
46.26238091591932,16,0.7818314824680299,1.0,0,0,3,0.037,CONTINUE_MINING
26.66260216951329,8,0.4338837391175581,1.0,0,3,8,0.629,GO_TO_CHARGE
52.5824640403088,4,0.0,0.1,0,5,3,0.915,GO_TO_CHARGE
48.45588974347212,7,0.2225209339563144,0.5,0,4,10,0.544,GO_TO_CHARGE
56.05560924665004,11,0.9009688679024191,0.1,0,4,7,0.793,GO_TO_CHARGE
34.9644558542042,8,0.4338837391175581,1.0,0,5,9,0.026,GO_TO_CHARGE
53.03691141991156,2,0.0,0.8,0,1,9,0.313,CONTINUE_MINING
85.4644137291269,10,0.7818314824680298,0.3,1,7,8,0.419,CONTINUE_MINING
58.527901584354616,20,1.2246467991473532e-16,0.1,0,1,14,0.667,GO_TO_CHARGE
14.62901561065922,23,0.0,0.3,0,4,15,0.991,GO_TO_CHARGE
86.22197350455325,5,0.0,0.1,0,3,11,0.124,CONTINUE_MINING
75.89325983528987,1,0.0,0.8,1,4,2,0.458,CONTINUE_MINING
36.81076130154295,9,0.6234898018587335,0.3,1,5,6,0.121,GO_TO_CHARGE
83.63462010277041,19,0.2225209339563145,0.2,0,3,5,0.208,CONTINUE_MINING
47.89475360791903,10,0.7818314824680298,0.1,0,5,6,0.585,GO_TO_CHARGE
9.769285705617378,22,0.0,0.2,0,5,11,0.071,GO_TO_CHARGE
93.32628973935181,12,0.9749279121818236,0.8,0,2,5,0.846,CONTINUE_MINING
15.012767723377529,9,0.6234898018587335,0.2,0,3,4,0.33,GO_TO_CHARGE
10.494316807123296,22,0.0,0.8,0,4,17,0.914,GO_TO_CHARGE
6.516936670390523,6,0.0,0.5,1,5,2,0.58,GO_TO_CHARGE
71.59370735067493,5,0.0,0.5,0,3,14,0.141,CONTINUE_MINING
39.39021065686599,7,0.2225209339563144,0.2,0,3,6,0.525,GO_TO_CHARGE
25.77975991513225,3,0.0,0.8,1,5,11,0.911,GO_TO_CHARGE
72.72511157652409,6,0.0,1.0,0,1,11,0.817,CONTINUE_MINING
52.109317631956166,19,0.2225209339563145,0.1,0,4,7,0.576,GO_TO_CHARGE
18.10053226989621,8,0.4338837391175581,0.8,0,5,17,0.388,GO_TO_CHARGE
34.41192961802919,2,0.0,0.2,0,0,12,0.363,GO_TO_CHARGE
6.493143856484633,4,0.0,0.2,0,0,7,0.297,GO_TO_CHARGE
54.9926930740524,7,0.2225209339563144,0.3,1,4,11,0.086,GO_TO_CHARGE
21.21010214137408,11,0.9009688679024191,1.0,0,3,11,0.547,GO_TO_CHARGE
8.577001669214635,6,0.0,0.5,1,3,9,0.301,GO_TO_CHARGE
60.93873306777804,0,0.0,0.8,0,2,6,0.366,CONTINUE_MINING
20.232319840193142,0,0.0,0.1,0,3,14,0.94,GO_TO_CHARGE
52.21801657460598,15,0.9009688679024191,0.1,0,6,22,0.531,GO_TO_CHARGE
70.05242821957184,6,0.0,0.1,0,2,7,0.67,CONTINUE_MINING
74.18090963064182,6,0.0,0.8,0,2,12,0.031,CONTINUE_MINING
97.07552858451669,2,0.0,0.1,0,6,16,0.296,CONTINUE_MINING
70.93710601068939,22,0.0,0.3,0,2,13,0.931,CONTINUE_MINING
56.626910895943624,2,0.0,0.3,1,4,4,0.65,GO_TO_CHARGE
53.44757182552139,9,0.6234898018587335,0.8,1,3,7,0.86,CONTINUE_MINING
78.35261667943638,12,0.9749279121818236,0.3,0,7,14,0.361,CONTINUE_MINING
31.798290872016576,4,0.0,0.8,0,3,14,0.072,GO_TO_CHARGE
62.6793559966911,23,0.0,0.2,0,2,13,0.709,CONTINUE_MINING
42.602066087210304,10,0.7818314824680298,1.0,0,4,4,0.929,CONTINUE_MINING
12.351669372724167,8,0.4338837391175581,0.3,0,4,13,0.374,GO_TO_CHARGE
26.183748544846708,6,0.0,0.8,0,6,3,0.883,GO_TO_CHARGE
39.97437256017764,9,0.6234898018587335,0.5,0,8,9,0.882,GO_TO_CHARGE
32.54572044909882,11,0.9009688679024191,0.1,1,2,5,0.343,GO_TO_CHARGE
98.5800090721773,5,0.0,0.3,0,1,7,0.146,CONTINUE_MINING
5.128405740046949,0,0.0,0.3,1,3,14,0.564,GO_TO_CHARGE
73.78091120149529,17,0.6234898018587336,0.8,0,7,10,0.253,CONTINUE_MINING
26.090517543082537,8,0.4338837391175581,1.0,0,3,15,0.665,GO_TO_CHARGE
59.33622590151806,2,0.0,0.8,1,3,13,0.433,GO_TO_CHARGE
6.356673046396512,12,0.9749279121818236,0.5,0,4,12,0.338,GO_TO_CHARGE
41.582608259741605,20,1.2246467991473532e-16,0.2,1,6,11,0.261,GO_TO_CHARGE
94.51370970400062,13,1.0,0.1,0,0,6,0.562,CONTINUE_MINING
75.91308348493911,1,0.0,1.0,1,2,10,0.968,GO_TO_CHARGE
52.30560290000367,14,0.9749279121818236,0.3,0,5,5,0.001,GO_TO_CHARGE
46.42228311936844,13,1.0,0.5,0,1,12,0.7,GO_TO_CHARGE
69.97887840049495,0,0.0,0.8,0,0,4,0.461,CONTINUE_MINING
83.49892742291021,6,0.0,0.8,1,3,13,0.05,CONTINUE_MINING
16.796215055426345,15,0.9009688679024191,0.1,0,1,9,0.633,GO_TO_CHARGE
99.60308172358388,10,0.7818314824680298,0.2,0,5,12,0.78,CONTINUE_MINING
25.8342982050916,8,0.4338837391175581,0.2,0,4,9,0.289,GO_TO_CHARGE
37.87360579850782,21,0.0,0.1,1,4,15,0.295,GO_TO_CHARGE
57.396971125448246,2,0.0,0.3,0,8,7,0.52,GO_TO_CHARGE
20.14205696370859,21,0.0,0.8,1,7,15,0.252,GO_TO_CHARGE
67.86574000246333,17,0.6234898018587336,1.0,0,2,4,0.77,CONTINUE_MINING
63.394295426927684,21,0.0,1.0,0,2,9,0.798,CONTINUE_MINING
35.39910212164847,22,0.0,0.2,0,2,9,0.459,GO_TO_CHARGE
52.00280956342923,20,1.2246467991473532e-16,1.0,0,2,4,0.408,CONTINUE_MINING
90.66044503982624,4,0.0,0.8,0,5,11,0.557,CONTINUE_MINING
53.95626098317264,10,0.7818314824680298,0.8,0,5,9,0.998,GO_TO_CHARGE
15.888663836800463,22,0.0,0.5,1,3,10,0.782,GO_TO_CHARGE
56.67254063455825,1,0.0,0.8,1,5,15,0.852,GO_TO_CHARGE
43.68358470614112,22,0.0,0.2,0,6,17,0.43,GO_TO_CHARGE
64.72094798253758,7,0.2225209339563144,0.1,0,2,1,0.035,CONTINUE_MINING
92.7843113989389,21,0.0,0.2,0,2,21,0.929,CONTINUE_MINING
32.93548069561499,11,0.9009688679024191,0.3,1,8,10,0.984,GO_TO_CHARGE
56.8613917897465,9,0.6234898018587335,1.0,0,2,5,0.957,GO_TO_CHARGE
99.32668120858334,2,0.0,0.5,0,6,20,0.232,CONTINUE_MINING
80.04905039598856,8,0.4338837391175581,0.1,0,3,10,0.657,CONTINUE_MINING
87.82846897703561,15,0.9009688679024191,0.3,0,4,26,0.374,GO_TO_CHARGE
70.94480218918117,4,0.0,0.5,0,7,5,0.212,CONTINUE_MINING
58.04460991053575,18,0.43388373911755823,0.2,0,6,8,0.094,GO_TO_CHARGE
60.03641720462982,5,0.0,0.5,1,2,4,0.049,CONTINUE_MINING
30.944235739763712,19,0.2225209339563145,0.8,0,1,8,0.958,GO_TO_CHARGE
67.97129519536254,12,0.9749279121818236,1.0,1,2,10,0.429,CONTINUE_MINING
79.7694579192348,17,0.6234898018587336,0.2,0,2,9,0.929,CONTINUE_MINING
11.68945076226095,23,0.0,0.1,0,2,3,0.699,GO_TO_CHARGE
75.25990026715826,4,0.0,0.8,0,4,2,0.185,CONTINUE_MINING
53.89101808837234,7,0.2225209339563144,0.2,0,2,6,0.068,GO_TO_CHARGE
91.73419315933386,17,0.6234898018587336,0.3,0,2,15,0.092,CONTINUE_MINING
17.24426104249553,4,0.0,0.8,0,5,7,0.407,GO_TO_CHARGE
70.40571789671914,19,0.2225209339563145,0.5,1,3,18,0.059,GO_TO_CHARGE
39.305474332131816,21,0.0,0.5,0,5,5,0.973,GO_TO_CHARGE
73.66197830171696,6,0.0,0.8,0,4,6,0.661,CONTINUE_MINING
26.69495403493545,4,0.0,1.0,0,1,4,0.723,GO_TO_CHARGE
35.278685130338495,21,0.0,0.1,1,5,7,0.964,GO_TO_CHARGE
27.500045203423834,18,0.43388373911755823,0.1,1,5,9,0.975,GO_TO_CHARGE
44.750632682813205,15,0.9009688679024191,0.1,0,5,6,0.575,GO_TO_CHARGE
66.05570432173019,19,0.2225209339563145,0.1,0,2,9,0.957,GO_TO_CHARGE
10.7237522103208,2,0.0,0.3,1,4,6,0.605,GO_TO_CHARGE
14.69363012570498,13,1.0,0.8,1,3,16,0.296,GO_TO_CHARGE
56.0781179647262,19,0.2225209339563145,0.1,1,2,4,0.007,GO_TO_CHARGE
25.75444217467001,4,0.0,0.3,0,4,10,0.173,GO_TO_CHARGE
34.79487522959946,7,0.2225209339563144,0.3,0,1,19,0.13,GO_TO_CHARGE
61.094264800595354,10,0.7818314824680298,1.0,0,1,4,0.052,CONTINUE_MINING
6.92373540933565,20,1.2246467991473532e-16,1.0,0,0,16,0.171,GO_TO_CHARGE
22.581415523593844,23,0.0,0.5,0,5,9,0.079,GO_TO_CHARGE
80.46460535666483,12,0.9749279121818236,0.3,0,1,5,0.586,CONTINUE_MINING
83.50879493115089,16,0.7818314824680299,1.0,1,2,7,0.828,CONTINUE_MINING
72.67781697332353,16,0.7818314824680299,0.2,0,2,8,0.159,CONTINUE_MINING
58.137645658875634,12,0.9749279121818236,0.1,0,0,3,0.615,GO_TO_CHARGE
9.388627794749855,22,0.0,0.5,0,3,4,0.875,GO_TO_CHARGE
78.11300027355747,6,0.0,0.5,0,3,9,0.886,CONTINUE_MINING
58.68598220350601,12,0.9749279121818236,0.8,0,4,16,0.209,GO_TO_CHARGE
29.678347047539155,11,0.9009688679024191,0.2,0,2,13,0.136,GO_TO_CHARGE
17.834274810014826,2,0.0,1.0,1,3,7,0.721,GO_TO_CHARGE
91.21362487887896,16,0.7818314824680299,0.5,0,4,5,0.621,CONTINUE_MINING
88.2850816151391,2,0.0,0.5,0,3,10,0.067,CONTINUE_MINING
43.34439610002681,13,1.0,0.2,0,2,17,0.477,GO_TO_CHARGE
45.15642873433332,23,0.0,0.2,1,4,5,0.033,GO_TO_CHARGE
34.119103391909576,14,0.9749279121818236,0.8,0,4,13,0.338,GO_TO_CHARGE
43.96124159087696,13,1.0,0.5,0,3,3,0.096,GO_TO_CHARGE
79.22401284988942,4,0.0,0.3,1,4,8,0.919,CONTINUE_MINING
80.5741401273891,6,0.0,0.8,0,6,8,0.175,CONTINUE_MINING
22.807887268839057,13,1.0,0.1,0,4,4,0.67,GO_TO_CHARGE
22.212153512685138,10,0.7818314824680298,0.8,0,4,12,0.045,GO_TO_CHARGE
89.85907999098855,0,0.0,0.8,1,1,5,0.17,CONTINUE_MINING
8.58281955862148,7,0.2225209339563144,0.8,0,5,12,0.425,GO_TO_CHARGE
29.16801769250515,7,0.2225209339563144,1.0,0,1,6,0.925,GO_TO_CHARGE
36.96978947710714,2,0.0,0.5,0,0,6,0.473,GO_TO_CHARGE
94.80002663527137,3,0.0,0.5,0,7,21,0.033,CONTINUE_MINING
47.65144398071933,9,0.6234898018587335,0.3,0,2,15,0.403,GO_TO_CHARGE
25.419537516693413,1,0.0,0.2,0,9,19,0.946,GO_TO_CHARGE
35.25216523945384,8,0.4338837391175581,0.1,0,3,5,0.911,GO_TO_CHARGE
69.67679136681268,12,0.9749279121818236,0.5,0,0,8,0.497,CONTINUE_MINING
30.796092959856136,14,0.9749279121818236,0.2,1,4,5,0.828,GO_TO_CHARGE
6.113400058419547,20,1.2246467991473532e-16,0.5,0,1,14,0.386,GO_TO_CHARGE
24.201569494374606,17,0.6234898018587336,1.0,0,10,8,0.868,GO_TO_CHARGE
20.86090156785329,6,0.0,0.1,1,6,9,0.689,GO_TO_CHARGE
65.76937675128059,2,0.0,0.1,0,7,19,0.875,GO_TO_CHARGE
47.39891987885203,12,0.9749279121818236,0.1,0,3,8,0.209,GO_TO_CHARGE
12.165646910703558,13,1.0,0.2,1,1,4,0.595,GO_TO_CHARGE
93.17873457442211,8,0.4338837391175581,0.3,0,5,7,0.511,CONTINUE_MINING
38.795257582132386,15,0.9009688679024191,0.2,0,3,8,0.534,GO_TO_CHARGE
82.27485018204163,23,0.0,0.8,0,4,2,0.093,CONTINUE_MINING
53.233451989253396,4,0.0,0.2,0,0,6,0.002,GO_TO_CHARGE
14.37512291339979,21,0.0,0.8,1,3,1,0.184,GO_TO_CHARGE
41.61099450148608,17,0.6234898018587336,1.0,0,3,5,0.618,GO_TO_CHARGE
50.11170397020367,7,0.2225209339563144,0.5,1,4,10,0.801,GO_TO_CHARGE
25.713839987267928,4,0.0,0.2,1,4,7,0.674,GO_TO_CHARGE
35.61633789248893,14,0.9749279121818236,0.1,0,8,4,0.025,GO_TO_CHARGE
83.98635508263281,23,0.0,0.3,0,3,5,0.929,CONTINUE_MINING
78.0628712528208,1,0.0,0.8,0,5,13,0.871,CONTINUE_MINING
30.31052804648635,5,0.0,0.1,0,2,8,0.083,GO_TO_CHARGE
82.45714702459357,1,0.0,1.0,0,6,10,0.628,CONTINUE_MINING
42.321675403040814,16,0.7818314824680299,0.3,0,3,2,0.188,GO_TO_CHARGE
73.84989890508672,21,0.0,0.5,1,5,6,0.814,CONTINUE_MINING
26.320149152905827,17,0.6234898018587336,0.5,0,4,4,0.062,GO_TO_CHARGE
81.58849394859104,8,0.4338837391175581,0.1,1,6,7,0.594,CONTINUE_MINING
58.49784197049291,20,1.2246467991473532e-16,1.0,0,4,7,0.998,GO_TO_CHARGE
86.9290828482283,22,0.0,0.8,0,6,12,0.594,CONTINUE_MINING
44.712954974492824,23,0.0,0.1,0,2,6,0.839,GO_TO_CHARGE
83.49843869587333,10,0.7818314824680298,0.1,0,4,10,0.488,CONTINUE_MINING
44.10609043744697,6,0.0,0.2,0,7,14,0.458,GO_TO_CHARGE
35.58395558220843,12,0.9749279121818236,0.1,1,4,11,0.74,GO_TO_CHARGE
37.06916677141387,22,0.0,0.8,0,2,9,0.716,GO_TO_CHARGE
99.65861376136432,21,0.0,0.8,0,1,13,0.317,CONTINUE_MINING
94.8990519658505,13,1.0,0.1,0,3,2,0.313,CONTINUE_MINING
55.334078368691884,17,0.6234898018587336,0.3,0,4,19,0.781,GO_TO_CHARGE
7.634981767192692,11,0.9009688679024191,0.2,0,4,7,0.404,GO_TO_CHARGE
32.34433435382532,19,0.2225209339563145,0.2,0,2,7,0.052,GO_TO_CHARGE
41.34026045179136,14,0.9749279121818236,0.2,0,4,8,0.9,GO_TO_CHARGE
63.041521059771625,19,0.2225209339563145,0.5,0,6,6,0.201,CONTINUE_MINING
58.72855264344916,4,0.0,0.2,1,2,7,0.37,GO_TO_CHARGE
87.42232328759556,22,0.0,0.5,1,1,3,0.256,CONTINUE_MINING
68.75243452214485,12,0.9749279121818236,0.1,0,0,5,0.646,CONTINUE_MINING
80.01568359624416,6,0.0,1.0,1,1,3,0.051,CONTINUE_MINING
62.06773002213517,22,0.0,0.5,1,4,10,0.954,GO_TO_CHARGE
48.79465740611001,13,1.0,0.1,1,7,6,0.361,GO_TO_CHARGE
60.8034739598224,17,0.6234898018587336,0.3,1,4,13,0.636,GO_TO_CHARGE
96.3331714094855,23,0.0,1.0,1,3,8,0.663,CONTINUE_MINING
91.47899372031661,14,0.9749279121818236,0.1,0,1,0,0.199,CONTINUE_MINING
61.48958418868745,4,0.0,0.5,0,4,10,0.466,CONTINUE_MINING
6.042369484542993,13,1.0,0.8,0,4,16,0.523,GO_TO_CHARGE
